"tcin","type","id","gtin","sort_by","search_term","category_id","url","customer_zipcode","page","max_page","delivery_type","include_out_of_stock","facets","reviewer_type","review_stars","review_media_type","store_stock_zipcode","only_in_stock"
 "82427631","product",,,,,,,,,,,,,,,,,
 "89825252","product",,,,,,,,,,,,,,,,,
 "14783255","product",,,,,,,,,,,,,,,,,
 "82237023","product",,,,,,,,,,,,,,,,,
 "78778969","product",,,,,,,,,,,,,,,,,
 "12935826","product",,,,,,,,,,,,,,,,,
 "86991143","product",,,,,,,,,,,,,,,,,
 "86226713","product",,,,,,,,,,,,,,,,,
 "80040616","product",,,,,,,,,,,,,,,,,
 "14762906","product",,,,,,,,,,,,,,,,,
 "15330917","product",,,,,,,,,,,,,,,,,
 "78308086","product",,,,,,,,,,,,,,,,,
 "50380848","product",,,,,,,,,,,,,,,,,
 "85356050","product",,,,,,,,,,,,,,,,,
 "79314659","product",,,,,,,,,,,,,,,,,
 "53147420","product",,,,,,,,,,,,,,,,,
 "85413220","product",,,,,,,,,,,,,,,,,
 "89825324","product",,,,,,,,,,,,,,,,,
 "50453163","product",,,,,,,,,,,,,,,,,
 "77588254","product",,,,,,,,,,,,,,,,,
 "54575962","product",,,,,,,,,,,,,,,,,
 "14771559","product",,,,,,,,,,,,,,,,,
 "21506512","product",,,,,,,,,,,,,,,,,
 "54557726","product",,,,,,,,,,,,,,,,,
 "79587090","product",,,,,,,,,,,,,,,,,
 "89297581","product",,,,,,,,,,,,,,,,,
 "53918506","product",,,,,,,,,,,,,,,,,
 "13206879","product",,,,,,,,,,,,,,,,,
 "21521052","product",,,,,,,,,,,,,,,,,
 "54624666","product",,,,,,,,,,,,,,,,,
 "13526171","product",,,,,,,,,,,,,,,,,
 "13347823","product",,,,,,,,,,,,,,,,,
 "54534045","product",,,,,,,,,,,,,,,,,
 "54633894","product",,,,,,,,,,,,,,,,,
 "51268474","product",,,,,,,,,,,,,,,,,
 "14528744","product",,,,,,,,,,,,,,,,,
 "14885837","product",,,,,,,,,,,,,,,,,
 "13598296","product",,,,,,,,,,,,,,,,,
 "13598298","product",,,,,,,,,,,,,,,,,
 "89297701","product",,,,,,,,,,,,,,,,,
 "89718681","product",,,,,,,,,,,,,,,,,
 "51341846","product",,,,,,,,,,,,,,,,,
 "84757064","product",,,,,,,,,,,,,,,,,
 "89825294","product",,,,,,,,,,,,,,,,,
 "83863106","product",,,,,,,,,,,,,,,,,
 "52126329","product",,,,,,,,,,,,,,,,,
 "82032192","product",,,,,,,,,,,,,,,,,
 "89718811","product",,,,,,,,,,,,,,,,,
 "13580401","product",,,,,,,,,,,,,,,,,
 "86434949","product",,,,,,,,,,,,,,,,,
 "77588377","product",,,,,,,,,,,,,,,,,
 "85658341","product",,,,,,,,,,,,,,,,,
 "12935374","product",,,,,,,,,,,,,,,,,
 "80040620","product",,,,,,,,,,,,,,,,,
 "54441908","product",,,,,,,,,,,,,,,,,
 "13260477","product",,,,,,,,,,,,,,,,,
 "87046804","product",,,,,,,,,,,,,,,,,
 "81461804","product",,,,,,,,,,,,,,,,,
 "89094392","product",,,,,,,,,,,,,,,,,
 "84244076","product",,,,,,,,,,,,,,,,,
 "52116607","product",,,,,,,,,,,,,,,,,
 "51819384","product",,,,,,,,,,,,,,,,,
 "84597695","product",,,,,,,,,,,,,,,,,
 "16482550","product",,,,,,,,,,,,,,,,,
 "78718053","product",,,,,,,,,,,,,,,,,
 "89282049","product",,,,,,,,,,,,,,,,,
 "14783260","product",,,,,,,,,,,,,,,,,
 "77661201","product",,,,,,,,,,,,,,,,,
 "82823113","product",,,,,,,,,,,,,,,,,
 "78775434","product",,,,,,,,,,,,,,,,,
 "79543510","product",,,,,,,,,,,,,,,,,
 "53156554","product",,,,,,,,,,,,,,,,,
 "88156963","product",,,,,,,,,,,,,,,,,
 "47522706","product",,,,,,,,,,,,,,,,,
 "15086744","product",,,,,,,,,,,,,,,,,
 "80786377","product",,,,,,,,,,,,,,,,,
 "13526170","product",,,,,,,,,,,,,,,,,
 "82177217","product",,,,,,,,,,,,,,,,,
 "89969260","product",,,,,,,,,,,,,,,,,
 "54483124","product",,,,,,,,,,,,,,,,,
 "12953705","product",,,,,,,,,,,,,,,,,
 "87497281","product",,,,,,,,,,,,,,,,,
 "51487770","product",,,,,,,,,,,,,,,,,
 "54569712","product",,,,,,,,,,,,,,,,,
 "89057468","product",,,,,,,,,,,,,,,,,
 "85192360","product",,,,,,,,,,,,,,,,,
 "51592419","product",,,,,,,,,,,,,,,,,
 "79314662","product",,,,,,,,,,,,,,,,,
 "13327469","product",,,,,,,,,,,,,,,,,
 "15386016","product",,,,,,,,,,,,,,,,,
 "88026886","product",,,,,,,,,,,,,,,,,
 "53098774","product",,,,,,,,,,,,,,,,,
 "15043007","product",,,,,,,,,,,,,,,,,
 "54600534","product",,,,,,,,,,,,,,,,,
 "15082319","product",,,,,,,,,,,,,,,,,
 "85157266","product",,,,,,,,,,,,,,,,,
 "81837812","product",,,,,,,,,,,,,,,,,
 "14848583","product",,,,,,,,,,,,,,,,,
 "76557053","product",,,,,,,,,,,,,,,,,
 "54557728","product",,,,,,,,,,,,,,,,,
 "54252264","product",,,,,,,,,,,,,,,,,
 "51803960","product",,,,,,,,,,,,,,,,,
 "79536073","product",,,,,,,,,,,,,,,,,
 "54557735","product",,,,,,,,,,,,,,,,,
 "53142575","product",,,,,,,,,,,,,,,,,
 "78779130","product",,,,,,,,,,,,,,,,,
 "83863107","product",,,,,,,,,,,,,,,,,
 "78718544","product",,,,,,,,,,,,,,,,,
 "47105868","product",,,,,,,,,,,,,,,,,
 "12960566","product",,,,,,,,,,,,,,,,,
 "84093137","product",,,,,,,,,,,,,,,,,
 "53382051","product",,,,,,,,,,,,,,,,,
 "13146774","product",,,,,,,,,,,,,,,,,
 "85156459","product",,,,,,,,,,,,,,,,,
 "77616539","product",,,,,,,,,,,,,,,,,
 "88999193","product",,,,,,,,,,,,,,,,,
 "52951526","product",,,,,,,,,,,,,,,,,
 "89282380","product",,,,,,,,,,,,,,,,,
 "54201401","product",,,,,,,,,,,,,,,,,
 "17249512","product",,,,,,,,,,,,,,,,,
 "12954370","product",,,,,,,,,,,,,,,,,
 "82236997","product",,,,,,,,,,,,,,,,,
 "50224416","product",,,,,,,,,,,,,,,,,
 "47958439","product",,,,,,,,,,,,,,,,,
 "17079478","product",,,,,,,,,,,,,,,,,
 "14932085","product",,,,,,,,,,,,,,,,,
 "12935603","product",,,,,,,,,,,,,,,,,
 "47956299","product",,,,,,,,,,,,,,,,,
 "85282333","product",,,,,,,,,,,,,,,,,
 "89302790","product",,,,,,,,,,,,,,,,,
 "12943072","product",,,,,,,,,,,,,,,,,
 "14217302","product",,,,,,,,,,,,,,,,,
 "15169571","product",,,,,,,,,,,,,,,,,
 "14673081","product",,,,,,,,,,,,,,,,,
 "54541755","product",,,,,,,,,,,,,,,,,
 "47095874","product",,,,,,,,,,,,,,,,,
 "21549971","product",,,,,,,,,,,,,,,,,
 "90190781","product",,,,,,,,,,,,,,,,,
 "89282281","product",,,,,,,,,,,,,,,,,
 "54533927","product",,,,,,,,,,,,,,,,,
 "54531950","product",,,,,,,,,,,,,,,,,
 "54527744","product",,,,,,,,,,,,,,,,,
 "89892267","product",,,,,,,,,,,,,,,,,
 "54498038","product",,,,,,,,,,,,,,,,,
 "86906631","product",,,,,,,,,,,,,,,,,
 "79642038","product",,,,,,,,,,,,,,,,,
 "14710259","product",,,,,,,,,,,,,,,,,
 "54480766","product",,,,,,,,,,,,,,,,,
 "54288861","product",,,,,,,,,,,,,,,,,
 "54479550","product",,,,,,,,,,,,,,,,,
 "13256954","product",,,,,,,,,,,,,,,,,
 "81837811","product",,,,,,,,,,,,,,,,,
 "14528731","product",,,,,,,,,,,,,,,,,
 "79502430","product",,,,,,,,,,,,,,,,,
 "54458614","product",,,,,,,,,,,,,,,,,
 "79472235","product",,,,,,,,,,,,,,,,,
 "87799484","product",,,,,,,,,,,,,,,,,
 "85367258","product",,,,,,,,,,,,,,,,,
 "89718699","product",,,,,,,,,,,,,,,,,
 "89094185","product",,,,,,,,,,,,,,,,,
 "82089007","product",,,,,,,,,,,,,,,,,
 "13192032","product",,,,,,,,,,,,,,,,,
 "16185646","product",,,,,,,,,,,,,,,,,
 "53337994","product",,,,,,,,,,,,,,,,,
 "89094214","product",,,,,,,,,,,,,,,,,
 "87204475","product",,,,,,,,,,,,,,,,,
 "76201428","product",,,,,,,,,,,,,,,,,
 "16452565","product",,,,,,,,,,,,,,,,,
 "13245467","product",,,,,,,,,,,,,,,,,
 "77588253","product",,,,,,,,,,,,,,,,,
 "13209429","product",,,,,,,,,,,,,,,,,
 "54604427","product",,,,,,,,,,,,,,,,,
 "89282229","product",,,,,,,,,,,,,,,,,
 "24007598","product",,,,,,,,,,,,,,,,,
 "89282285","product",,,,,,,,,,,,,,,,,
 "14771989","product",,,,,,,,,,,,,,,,,
 "85359203","product",,,,,,,,,,,,,,,,,
 "54633892","product",,,,,,,,,,,,,,,,,
 "77574189","product",,,,,,,,,,,,,,,,,
 "82080692","product",,,,,,,,,,,,,,,,,
 "54233958","product",,,,,,,,,,,,,,,,,
 "13010342","product",,,,,,,,,,,,,,,,,
 "84597696","product",,,,,,,,,,,,,,,,,
 "79365191","product",,,,,,,,,,,,,,,,,
 "78063145","product",,,,,,,,,,,,,,,,,
 "14728617","product",,,,,,,,,,,,,,,,,
 "81552558","product",,,,,,,,,,,,,,,,,
 "77593499","product",,,,,,,,,,,,,,,,,
 "79314668","product",,,,,,,,,,,,,,,,,
 "78779149","product",,,,,,,,,,,,,,,,,
 "52172214","product",,,,,,,,,,,,,,,,,
 "78653256","product",,,,,,,,,,,,,,,,,
 "89718726","product",,,,,,,,,,,,,,,,,
 "77456891","product",,,,,,,,,,,,,,,,,
 "54600367","product",,,,,,,,,,,,,,,,,
 "13454149","product",,,,,,,,,,,,,,,,,
 "12935774","product",,,,,,,,,,,,,,,,,
 "12942796","product",,,,,,,,,,,,,,,,,
 "82326740","product",,,,,,,,,,,,,,,,,
 "21538791","product",,,,,,,,,,,,,,,,,
 "89718789","product",,,,,,,,,,,,,,,,,
 "53164222","product",,,,,,,,,,,,,,,,,
 "13173792","product",,,,,,,,,,,,,,,,,
 "79500070","product",,,,,,,,,,,,,,,,,
 "84967598","product",,,,,,,,,,,,,,,,,
 "13015066","product",,,,,,,,,,,,,,,,,
 "53844122","product",,,,,,,,,,,,,,,,,
 "85830223","product",,,,,,,,,,,,,,,,,
 "14528801","product",,,,,,,,,,,,,,,,,
 "79495112","product",,,,,,,,,,,,,,,,,
 "88033928","product",,,,,,,,,,,,,,,,,
 "87582320","product",,,,,,,,,,,,,,,,,
 "13421364","product",,,,,,,,,,,,,,,,,
 "13080229","product",,,,,,,,,,,,,,,,,
 "89282056","product",,,,,,,,,,,,,,,,,
 "89297555","product",,,,,,,,,,,,,,,,,
 "77616556","product",,,,,,,,,,,,,,,,,
 "53724724","product",,,,,,,,,,,,,,,,,
 "79283463","product",,,,,,,,,,,,,,,,,
 "13423921","product",,,,,,,,,,,,,,,,,
 "89718652","product",,,,,,,,,,,,,,,,,
 "84094083","product",,,,,,,,,,,,,,,,,
 "48325711","product",,,,,,,,,,,,,,,,,
 "77640123","product",,,,,,,,,,,,,,,,,
 "50219283","product",,,,,,,,,,,,,,,,,
 "23965214","product",,,,,,,,,,,,,,,,,
 "78654066","product",,,,,,,,,,,,,,,,,
 "13347723","product",,,,,,,,,,,,,,,,,
 "14673082","product",,,,,,,,,,,,,,,,,
 "13349592","product",,,,,,,,,,,,,,,,,
 "89297596","product",,,,,,,,,,,,,,,,,
 "21464705","product",,,,,,,,,,,,,,,,,
 "47759741","product",,,,,,,,,,,,,,,,,
 "76727042","product",,,,,,,,,,,,,,,,,
 "79834663","product",,,,,,,,,,,,,,,,,
 "88258234","product",,,,,,,,,,,,,,,,,
 "54370659","product",,,,,,,,,,,,,,,,,
 "14843582","product",,,,,,,,,,,,,,,,,
 "53381590","product",,,,,,,,,,,,,,,,,
 "17327739","product",,,,,,,,,,,,,,,,,
 "53385540","product",,,,,,,,,,,,,,,,,
 "53246704","product",,,,,,,,,,,,,,,,,
 "53382362","product",,,,,,,,,,,,,,,,,
 "89319273","product",,,,,,,,,,,,,,,,,
 "82399915","product",,,,,,,,,,,,,,,,,
 "82065379","product",,,,,,,,,,,,,,,,,
 "76201382","product",,,,,,,,,,,,,,,,,
 "13278065","product",,,,,,,,,,,,,,,,,
 "77754819","product",,,,,,,,,,,,,,,,,
 "54148096","product",,,,,,,,,,,,,,,,,
 "54252384","product",,,,,,,,,,,,,,,,,
 "13206712","product",,,,,,,,,,,,,,,,,
 "14082220","product",,,,,,,,,,,,,,,,,
 "54377106","product",,,,,,,,,,,,,,,,,
 "87430632","product",,,,,,,,,,,,,,,,,
 "79373210","product",,,,,,,,,,,,,,,,,
 "14771790","product",,,,,,,,,,,,,,,,,
 "53840362","product",,,,,,,,,,,,,,,,,
 "82823112","product",,,,,,,,,,,,,,,,,
 "53224345","product",,,,,,,,,,,,,,,,,
 "78630671","product",,,,,,,,,,,,,,,,,
 "54233384","product",,,,,,,,,,,,,,,,,
 "13053936","product",,,,,,,,,,,,,,,,,
 "89094296","product",,,,,,,,,,,,,,,,,
 "12954218","product",,,,,,,,,,,,,,,,,
 "13728423","product",,,,,,,,,,,,,,,,,
 "87430615","product",,,,,,,,,,,,,,,,,
 "12945703","product",,,,,,,,,,,,,,,,,
 "85928803","product",,,,,,,,,,,,,,,,,
 "12945704","product",,,,,,,,,,,,,,,,,
 "13344794","product",,,,,,,,,,,,,,,,,
 "12945925","product",,,,,,,,,,,,,,,,,
 "12960082","product",,,,,,,,,,,,,,,,,
 "54528113","product",,,,,,,,,,,,,,,,,
 "89094125","product",,,,,,,,,,,,,,,,,
 "50293523","product",,,,,,,,,,,,,,,,,
 "13372508","product",,,,,,,,,,,,,,,,,
 "12945442","product",,,,,,,,,,,,,,,,,
 "53397532","product",,,,,,,,,,,,,,,,,
 "13386273","product",,,,,,,,,,,,,,,,,
 "12941861","product",,,,,,,,,,,,,,,,,
 "54528287","product",,,,,,,,,,,,,,,,,
 "13234506","product",,,,,,,,,,,,,,,,,
 "12945444","product",,,,,,,,,,,,,,,,,
 "16824019","product",,,,,,,,,,,,,,,,,
 "80195402","product",,,,,,,,,,,,,,,,,
 "78613369","product",,,,,,,,,,,,,,,,,
 "53840318","product",,,,,,,,,,,,,,,,,
 "84835695","product",,,,,,,,,,,,,,,,,
 "52089411","product",,,,,,,,,,,,,,,,,
 "13339499","product",,,,,,,,,,,,,,,,,
 "17099531","product",,,,,,,,,,,,,,,,,
 "12954023","product",,,,,,,,,,,,,,,,,
 "79617848","product",,,,,,,,,,,,,,,,,
 "54436262","product",,,,,,,,,,,,,,,,,
 "14899088","product",,,,,,,,,,,,,,,,,
 "13234505","product",,,,,,,,,,,,,,,,,
 "14718947","product",,,,,,,,,,,,,,,,,
 "88928256","product",,,,,,,,,,,,,,,,,
 "83027723","product",,,,,,,,,,,,,,,,,
 "47752754","product",,,,,,,,,,,,,,,,,
 "13054030","product",,,,,,,,,,,,,,,,,
 "87364424","product",,,,,,,,,,,,,,,,,
 "52165719","product",,,,,,,,,,,,,,,,,
 "54528281","product",,,,,,,,,,,,,,,,,
 "54584307","product",,,,,,,,,,,,,,,,,
 "87656950","product",,,,,,,,,,,,,,,,,
 "82026075","product",,,,,,,,,,,,,,,,,
 "12945728","product",,,,,,,,,,,,,,,,,
 "53840307","product",,,,,,,,,,,,,,,,,
 "84067786","product",,,,,,,,,,,,,,,,,
 "54444622","product",,,,,,,,,,,,,,,,,
 "88678861","product",,,,,,,,,,,,,,,,,
 "82430715","product",,,,,,,,,,,,,,,,,
 "50364332","product",,,,,,,,,,,,,,,,,
 "14726910","product",,,,,,,,,,,,,,,,,
 "54528286","product",,,,,,,,,,,,,,,,,
 "12945881","product",,,,,,,,,,,,,,,,,
 "13674084","product",,,,,,,,,,,,,,,,,
 "54528279","product",,,,,,,,,,,,,,,,,
 "12994705","product",,,,,,,,,,,,,,,,,
 "89158197","product",,,,,,,,,,,,,,,,,
 "17078503","product",,,,,,,,,,,,,,,,,
 "52909342","product",,,,,,,,,,,,,,,,,
 "77754981","product",,,,,,,,,,,,,,,,,
 "54350601","product",,,,,,,,,,,,,,,,,
 "53141964","product",,,,,,,,,,,,,,,,,
 "89094261","product",,,,,,,,,,,,,,,,,
 "89319149","product",,,,,,,,,,,,,,,,,
 "87545371","product",,,,,,,,,,,,,,,,,
 "51778999","product",,,,,,,,,,,,,,,,,
 "13674085","product",,,,,,,,,,,,,,,,,
 "12945440","product",,,,,,,,,,,,,,,,,
 "89094368","product",,,,,,,,,,,,,,,,,
 "12935716","product",,,,,,,,,,,,,,,,,
 "84781666","product",,,,,,,,,,,,,,,,,
 "13300256","product",,,,,,,,,,,,,,,,,
 "14907297","product",,,,,,,,,,,,,,,,,
 "81213097","product",,,,,,,,,,,,,,,,,
 "84146080","product",,,,,,,,,,,,,,,,,
 "84093837","product",,,,,,,,,,,,,,,,,
 "52122690","product",,,,,,,,,,,,,,,,,
 "79359746","product",,,,,,,,,,,,,,,,,
 "53087937","product",,,,,,,,,,,,,,,,,
 "54232912","product",,,,,,,,,,,,,,,,,
 "87462358","product",,,,,,,,,,,,,,,,,
 "16203384","product",,,,,,,,,,,,,,,,,
 "14820199","product",,,,,,,,,,,,,,,,,
 "81870854","product",,,,,,,,,,,,,,,,,
 "47095852","product",,,,,,,,,,,,,,,,,
 "54529789","product",,,,,,,,,,,,,,,,,
 "14836479","product",,,,,,,,,,,,,,,,,
 "82397108","product",,,,,,,,,,,,,,,,,
 "13386293","product",,,,,,,,,,,,,,,,,
 "89157669","product",,,,,,,,,,,,,,,,,
 "12936057","product",,,,,,,,,,,,,,,,,
 "84067787","product",,,,,,,,,,,,,,,,,
 "54515189","product",,,,,,,,,,,,,,,,,
 "54528283","product",,,,,,,,,,,,,,,,,
 "12990525","product",,,,,,,,,,,,,,,,,
 "85756030","product",,,,,,,,,,,,,,,,,
 "13291615","product",,,,,,,,,,,,,,,,,
 "15503354","product",,,,,,,,,,,,,,,,,
 "16972585","product",,,,,,,,,,,,,,,,,
 "53082004","product",,,,,,,,,,,,,,,,,
 "54263237","product",,,,,,,,,,,,,,,,,
 "81426850","product",,,,,,,,,,,,,,,,,
 "52116594","product",,,,,,,,,,,,,,,,,
 "88510016","product",,,,,,,,,,,,,,,,,
 "85793935","product",,,,,,,,,,,,,,,,,
 "87973349","product",,,,,,,,,,,,,,,,,
 "14793377","product",,,,,,,,,,,,,,,,,
 "53397655","product",,,,,,,,,,,,,,,,,
 "82430544","product",,,,,,,,,,,,,,,,,
 "89158024","product",,,,,,,,,,,,,,,,,
 "77616537","product",,,,,,,,,,,,,,,,,
 "12945441","product",,,,,,,,,,,,,,,,,
 "78308131","product",,,,,,,,,,,,,,,,,
 "54409855","product",,,,,,,,,,,,,,,,,
 "13674112","product",,,,,,,,,,,,,,,,,
 "14701342","product",,,,,,,,,,,,,,,,,
 "84781667","product",,,,,,,,,,,,,,,,,
 "78613230","product",,,,,,,,,,,,,,,,,
 "82089077","product",,,,,,,,,,,,,,,,,
 "51127752","product",,,,,,,,,,,,,,,,,
 "54528284","product",,,,,,,,,,,,,,,,,
 "50299177","product",,,,,,,,,,,,,,,,,
 "83026555","product",,,,,,,,,,,,,,,,,
 "79495110","product",,,,,,,,,,,,,,,,,
 "31168522","product",,,,,,,,,,,,,,,,,
 "14769511","product",,,,,,,,,,,,,,,,,
 "87477517","product",,,,,,,,,,,,,,,,,
 "52674598","product",,,,,,,,,,,,,,,,,
 "50362815","product",,,,,,,,,,,,,,,,,
 "79495114","product",,,,,,,,,,,,,,,,,
 "89193697","product",,,,,,,,,,,,,,,,,
 "13231231","product",,,,,,,,,,,,,,,,,
 "88715521","product",,,,,,,,,,,,,,,,,
 "54529798","product",,,,,,,,,,,,,,,,,
 "82102702","product",,,,,,,,,,,,,,,,,
 "77616564","product",,,,,,,,,,,,,,,,,
 "90306555","product",,,,,,,,,,,,,,,,,
 "52087298","product",,,,,,,,,,,,,,,,,
 "14773070","product",,,,,,,,,,,,,,,,,
 "14516062","product",,,,,,,,,,,,,,,,,
 "14535413","product",,,,,,,,,,,,,,,,,
 "89157867","product",,,,,,,,,,,,,,,,,
 "81624953","product",,,,,,,,,,,,,,,,,
 "81858377","product",,,,,,,,,,,,,,,,,
 "83023839","product",,,,,,,,,,,,,,,,,
 "54331069","product",,,,,,,,,,,,,,,,,
 "88039506","product",,,,,,,,,,,,,,,,,
 "54254553","product",,,,,,,,,,,,,,,,,
 "17078506","product",,,,,,,,,,,,,,,,,
 "80948168","product",,,,,,,,,,,,,,,,,
 "81828087","product",,,,,,,,,,,,,,,,,
 "54529786","product",,,,,,,,,,,,,,,,,
 "13349404","product",,,,,,,,,,,,,,,,,
 "15329261","product",,,,,,,,,,,,,,,,,
 "54602672","product",,,,,,,,,,,,,,,,,
 "17264592","product",,,,,,,,,,,,,,,,,
 "54528280","product",,,,,,,,,,,,,,,,,
 "13319570","product",,,,,,,,,,,,,,,,,
 "85893546","product",,,,,,,,,,,,,,,,,
 "53170729","product",,,,,,,,,,,,,,,,,
 "78613364","product",,,,,,,,,,,,,,,,,
 "47075802","product",,,,,,,,,,,,,,,,,
 "54447624","product",,,,,,,,,,,,,,,,,
 "54518636","product",,,,,,,,,,,,,,,,,
 "79226807","product",,,,,,,,,,,,,,,,,
 "86793876","product",,,,,,,,,,,,,,,,,
 "14932044","product",,,,,,,,,,,,,,,,,
 "15324034","product",,,,,,,,,,,,,,,,,
 "83023968","product",,,,,,,,,,,,,,,,,
 "79495117","product",,,,,,,,,,,,,,,,,
 "77616558","product",,,,,,,,,,,,,,,,,
 "79373216","product",,,,,,,,,,,,,,,,,
 "14793378","product",,,,,,,,,,,,,,,,,
 "77367144","product",,,,,,,,,,,,,,,,,
 "77594398","product",,,,,,,,,,,,,,,,,
 "49132048","product",,,,,,,,,,,,,,,,,
 "12945778","product",,,,,,,,,,,,,,,,,
 "54236451","product",,,,,,,,,,,,,,,,,
 "13435602","product",,,,,,,,,,,,,,,,,
 "81803234","product",,,,,,,,,,,,,,,,,
 "87364187","product",,,,,,,,,,,,,,,,,
 "79536071","product",,,,,,,,,,,,,,,,,
 "13198305","product",,,,,,,,,,,,,,,,,
 "15073543","product",,,,,,,,,,,,,,,,,
 "85776283","product",,,,,,,,,,,,,,,,,
 "78054888","product",,,,,,,,,,,,,,,,,
 "14708552","product",,,,,,,,,,,,,,,,,
 "87850130","product",,,,,,,,,,,,,,,,,
 "14355664","product",,,,,,,,,,,,,,,,,
 "13373775","product",,,,,,,,,,,,,,,,,
 "80948177","product",,,,,,,,,,,,,,,,,
 "54515212","product",,,,,,,,,,,,,,,,,
 "14775879","product",,,,,,,,,,,,,,,,,
 "12945300","product",,,,,,,,,,,,,,,,,
 "17236482","product",,,,,,,,,,,,,,,,,
 "80040622","product",,,,,,,,,,,,,,,,,
 "52047499","product",,,,,,,,,,,,,,,,,
 "80040617","product",,,,,,,,,,,,,,,,,
 "79961678","product",,,,,,,,,,,,,,,,,
 "85776291","product",,,,,,,,,,,,,,,,,
 "54284897","product",,,,,,,,,,,,,,,,,
 "82865708","product",,,,,,,,,,,,,,,,,
 "84795811","product",,,,,,,,,,,,,,,,,
 "80108396","product",,,,,,,,,,,,,,,,,
 "76201434","product",,,,,,,,,,,,,,,,,
 "79286294","product",,,,,,,,,,,,,,,,,
 "79475683","product",,,,,,,,,,,,,,,,,
 "12945439","product",,,,,,,,,,,,,,,,,
 "53215327","product",,,,,,,,,,,,,,,,,
 "53204544","product",,,,,,,,,,,,,,,,,
 "12958808","product",,,,,,,,,,,,,,,,,
 "52352204","product",,,,,,,,,,,,,,,,,
 "14355665","product",,,,,,,,,,,,,,,,,
 "53463366","product",,,,,,,,,,,,,,,,,
 "53141977","product",,,,,,,,,,,,,,,,,
 "85804537","product",,,,,,,,,,,,,,,,,
 "16558973","product",,,,,,,,,,,,,,,,,
 "77645227","product",,,,,,,,,,,,,,,,,
 "54155573","product",,,,,,,,,,,,,,,,,
 "47886300","product",,,,,,,,,,,,,,,,,
 "81577370","product",,,,,,,,,,,,,,,,,
 "80948147","product",,,,,,,,,,,,,,,,,
 "53224288","product",,,,,,,,,,,,,,,,,
 "77616295","product",,,,,,,,,,,,,,,,,
 "77616561","product",,,,,,,,,,,,,,,,,
 "53648735","product",,,,,,,,,,,,,,,,,
 "82136241","product",,,,,,,,,,,,,,,,,
 "54567089","product",,,,,,,,,,,,,,,,,
 "79659491","product",,,,,,,,,,,,,,,,,
 "13035362","product",,,,,,,,,,,,,,,,,
 "15418259","product",,,,,,,,,,,,,,,,,
 "88788786","product",,,,,,,,,,,,,,,,,
 "54508896","product",,,,,,,,,,,,,,,,,
 "78100250","product",,,,,,,,,,,,,,,,,
 "17264554","product",,,,,,,,,,,,,,,,,
 "76625883","product",,,,,,,,,,,,,,,,,
 "81461801","product",,,,,,,,,,,,,,,,,
 "13027557","product",,,,,,,,,,,,,,,,,
 "15145104","product",,,,,,,,,,,,,,,,,
 "47086725","product",,,,,,,,,,,,,,,,,
 "87364330","product",,,,,,,,,,,,,,,,,
 "54249505","product",,,,,,,,,,,,,,,,,
 "54509720","product",,,,,,,,,,,,,,,,,
 "79181547","product",,,,,,,,,,,,,,,,,
 "12945486","product",,,,,,,,,,,,,,,,,
 "81503074","product",,,,,,,,,,,,,,,,,
 "14726906","product",,,,,,,,,,,,,,,,,
 "81916179","product",,,,,,,,,,,,,,,,,
 "14909464","product",,,,,,,,,,,,,,,,,
 "77616526","product",,,,,,,,,,,,,,,,,
 "13373549","product",,,,,,,,,,,,,,,,,
 "13781127","product",,,,,,,,,,,,,,,,,
 "53141963","product",,,,,,,,,,,,,,,,,
 "82184627","product",,,,,,,,,,,,,,,,,
 "81803274","product",,,,,,,,,,,,,,,,,
 "80109131","product",,,,,,,,,,,,,,,,,
 "82244069","product",,,,,,,,,,,,,,,,,
 "80195406","product",,,,,,,,,,,,,,,,,
 "82710918","product",,,,,,,,,,,,,,,,,
 "89282198","product",,,,,,,,,,,,,,,,,
 "54518639","product",,,,,,,,,,,,,,,,,
 "89221989","product",,,,,,,,,,,,,,,,,
 "14843569","product",,,,,,,,,,,,,,,,,
 "12959615","product",,,,,,,,,,,,,,,,,
 "84041240","product",,,,,,,,,,,,,,,,,
 "88039507","product",,,,,,,,,,,,,,,,,
 "77553378","product",,,,,,,,,,,,,,,,,
 "82685271","product",,,,,,,,,,,,,,,,,
 "85885851","product",,,,,,,,,,,,,,,,,
 "77616563","product",,,,,,,,,,,,,,,,,
 "14779713","product",,,,,,,,,,,,,,,,,
 "15114532","product",,,,,,,,,,,,,,,,,
 "87404082","product",,,,,,,,,,,,,,,,,
 "23979372","product",,,,,,,,,,,,,,,,,
 "89221910","product",,,,,,,,,,,,,,,,,
 "87364376","product",,,,,,,,,,,,,,,,,
 "85269546","product",,,,,,,,,,,,,,,,,
 "54331066","product",,,,,,,,,,,,,,,,,
 "12936270","product",,,,,,,,,,,,,,,,,
 "84920717","product",,,,,,,,,,,,,,,,,
 "80040619","product",,,,,,,,,,,,,,,,,
 "54515226","product",,,,,,,,,,,,,,,,,
 "87545399","product",,,,,,,,,,,,,,,,,
 "14514351","product",,,,,,,,,,,,,,,,,
 "87699274","product",,,,,,,,,,,,,,,,,
 "54529799","product",,,,,,,,,,,,,,,,,
 "54529785","product",,,,,,,,,,,,,,,,,
 "90306643","product",,,,,,,,,,,,,,,,,
 "54456349","product",,,,,,,,,,,,,,,,,
 "77616535","product",,,,,,,,,,,,,,,,,
 "12990196","product",,,,,,,,,,,,,,,,,
